from	to	value
​break up with your girlfriend, i'm bored	Let Me Love You (Ft. Lil Wayne)	trippin
Everyday (Ft. Future)	Let Me Love You (Ft. Lil Wayne)	trippin
Let Me Love You (Ft. Lil Wayne)	​safety net (Ft. Ty Dolla $ign)	tripping
​motive by Ariana Grande & Doja Cat	​the light is coming (Ft. Nicki Minaj)	trophy
7 rings	​R.E.M.	trouble
7 rings	Side To Side (Ft. Nicki Minaj)	trouble
7 rings	​the light is coming (Ft. Nicki Minaj)	trouble
​R.E.M.	Side To Side (Ft. Nicki Minaj)	trouble
​R.E.M.	​the light is coming (Ft. Nicki Minaj)	trouble
Side To Side (Ft. Nicki Minaj)	​the light is coming (Ft. Nicki Minaj)	trouble
34+35	​bloodline	true
34+35	Break Your Heart Right Back (Ft. Childish Gambino)	true
34+35	​imagine	true
34+35	Only 1	true
34+35	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	true
34+35	​positions	true
​bloodline	Break Your Heart Right Back (Ft. Childish Gambino)	true
​bloodline	​imagine	true
​bloodline	Only 1	true
​bloodline	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	true
​bloodline	​positions	true
Break Your Heart Right Back (Ft. Childish Gambino)	​imagine	true
Break Your Heart Right Back (Ft. Childish Gambino)	Only 1	true
Break Your Heart Right Back (Ft. Childish Gambino)	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	true
Break Your Heart Right Back (Ft. Childish Gambino)	​positions	true
​imagine	Only 1	true
​imagine	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	true
​imagine	​positions	true
Only 1	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	true
Only 1	​positions	true
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	​positions	true
Be My Baby (Ft. Cashmere Cat)	Break Your Heart Right Back (Ft. Childish Gambino)	trust
Be My Baby (Ft. Cashmere Cat)	​get well soon	trust
Be My Baby (Ft. Cashmere Cat)	Lovin' It	trust
Be My Baby (Ft. Cashmere Cat)	​motive by Ariana Grande & Doja Cat	trust
Be My Baby (Ft. Cashmere Cat)	​needy	trust
Be My Baby (Ft. Cashmere Cat)	​pov	trust
Break Your Heart Right Back (Ft. Childish Gambino)	​get well soon	trust
Break Your Heart Right Back (Ft. Childish Gambino)	Lovin' It	trust
Break Your Heart Right Back (Ft. Childish Gambino)	​motive by Ariana Grande & Doja Cat	trust
Break Your Heart Right Back (Ft. Childish Gambino)	​needy	trust
Break Your Heart Right Back (Ft. Childish Gambino)	​pov	trust
​get well soon	Lovin' It	trust
​get well soon	​motive by Ariana Grande & Doja Cat	trust
​get well soon	​needy	trust
​get well soon	​pov	trust
Lovin' It	​motive by Ariana Grande & Doja Cat	trust
Lovin' It	​needy	trust
Lovin' It	​pov	trust
​motive by Ariana Grande & Doja Cat	​needy	trust
​motive by Ariana Grande & Doja Cat	​pov	trust
​needy	​pov	trust
Almost Is Never Enough by Ariana Grande & Nathan Sykes	Bad Decisions	truth
Almost Is Never Enough by Ariana Grande & Nathan Sykes	Better Left Unsaid	truth
Almost Is Never Enough by Ariana Grande & Nathan Sykes	​nasty	truth
Almost Is Never Enough by Ariana Grande & Nathan Sykes	Too Close	truth
Almost Is Never Enough by Ariana Grande & Nathan Sykes	You Don't Know Me	truth
Bad Decisions	Better Left Unsaid	truth
Bad Decisions	​nasty	truth
Bad Decisions	Too Close	truth
Bad Decisions	You Don't Know Me	truth
Better Left Unsaid	​nasty	truth
Better Left Unsaid	Too Close	truth
Better Left Unsaid	You Don't Know Me	truth
​nasty	Too Close	truth
​nasty	You Don't Know Me	truth
Too Close	You Don't Know Me	truth
Baby I	​bad idea	tryna
Baby I	Be My Baby (Ft. Cashmere Cat)	tryna
Baby I	​bloodline	tryna
Baby I	​borderline (Ft. Missy Elliott)	tryna
Baby I	​goodnight n go	tryna
Baby I	​just like magic	tryna
Baby I	Knew Better / Forever Boy	tryna
Baby I	Let Me Love You (Ft. Lil Wayne)	tryna
Baby I	​love language	tryna
Baby I	Moonlight	tryna
Baby I	NASA	tryna
Baby I	​nasty	tryna
Baby I	​needy	tryna
Baby I	​off the table by Ariana Grande & The Weeknd	tryna
Baby I	​positions	tryna
Baby I	​R.E.M.	tryna
Baby I	Side To Side (Ft. Nicki Minaj)	tryna
​bad idea	Be My Baby (Ft. Cashmere Cat)	tryna
​bad idea	​bloodline	tryna
​bad idea	​borderline (Ft. Missy Elliott)	tryna
​bad idea	​goodnight n go	tryna
​bad idea	​just like magic	tryna
​bad idea	Knew Better / Forever Boy	tryna
​bad idea	Let Me Love You (Ft. Lil Wayne)	tryna
​bad idea	​love language	tryna
​bad idea	Moonlight	tryna
​bad idea	NASA	tryna
​bad idea	​nasty	tryna
​bad idea	​needy	tryna
​bad idea	​off the table by Ariana Grande & The Weeknd	tryna
​bad idea	​positions	tryna
​bad idea	​R.E.M.	tryna
​bad idea	Side To Side (Ft. Nicki Minaj)	tryna
Be My Baby (Ft. Cashmere Cat)	​bloodline	tryna
Be My Baby (Ft. Cashmere Cat)	​borderline (Ft. Missy Elliott)	tryna
Be My Baby (Ft. Cashmere Cat)	​goodnight n go	tryna
Be My Baby (Ft. Cashmere Cat)	​just like magic	tryna
Be My Baby (Ft. Cashmere Cat)	Knew Better / Forever Boy	tryna
Be My Baby (Ft. Cashmere Cat)	Let Me Love You (Ft. Lil Wayne)	tryna
Be My Baby (Ft. Cashmere Cat)	​love language	tryna
Be My Baby (Ft. Cashmere Cat)	Moonlight	tryna
Be My Baby (Ft. Cashmere Cat)	NASA	tryna
Be My Baby (Ft. Cashmere Cat)	​nasty	tryna
Be My Baby (Ft. Cashmere Cat)	​needy	tryna
Be My Baby (Ft. Cashmere Cat)	​off the table by Ariana Grande & The Weeknd	tryna
Be My Baby (Ft. Cashmere Cat)	​positions	tryna
Be My Baby (Ft. Cashmere Cat)	​R.E.M.	tryna
Be My Baby (Ft. Cashmere Cat)	Side To Side (Ft. Nicki Minaj)	tryna
​bloodline	​borderline (Ft. Missy Elliott)	tryna
​bloodline	​goodnight n go	tryna
​bloodline	​just like magic	tryna
​bloodline	Knew Better / Forever Boy	tryna
​bloodline	Let Me Love You (Ft. Lil Wayne)	tryna
​bloodline	​love language	tryna
​bloodline	Moonlight	tryna
​bloodline	NASA	tryna
​bloodline	​nasty	tryna
​bloodline	​needy	tryna
​bloodline	​off the table by Ariana Grande & The Weeknd	tryna
​bloodline	​positions	tryna
​bloodline	​R.E.M.	tryna
​bloodline	Side To Side (Ft. Nicki Minaj)	tryna
​borderline (Ft. Missy Elliott)	​goodnight n go	tryna
​borderline (Ft. Missy Elliott)	​just like magic	tryna
​borderline (Ft. Missy Elliott)	Knew Better / Forever Boy	tryna
​borderline (Ft. Missy Elliott)	Let Me Love You (Ft. Lil Wayne)	tryna
​borderline (Ft. Missy Elliott)	​love language	tryna
​borderline (Ft. Missy Elliott)	Moonlight	tryna
​borderline (Ft. Missy Elliott)	NASA	tryna
​borderline (Ft. Missy Elliott)	​nasty	tryna
​borderline (Ft. Missy Elliott)	​needy	tryna
​borderline (Ft. Missy Elliott)	​off the table by Ariana Grande & The Weeknd	tryna
​borderline (Ft. Missy Elliott)	​positions	tryna
​borderline (Ft. Missy Elliott)	​R.E.M.	tryna
​borderline (Ft. Missy Elliott)	Side To Side (Ft. Nicki Minaj)	tryna
​goodnight n go	​just like magic	tryna
​goodnight n go	Knew Better / Forever Boy	tryna
​goodnight n go	Let Me Love You (Ft. Lil Wayne)	tryna
​goodnight n go	​love language	tryna
​goodnight n go	Moonlight	tryna
​goodnight n go	NASA	tryna
​goodnight n go	​nasty	tryna
​goodnight n go	​needy	tryna
​goodnight n go	​off the table by Ariana Grande & The Weeknd	tryna
​goodnight n go	​positions	tryna
​goodnight n go	​R.E.M.	tryna
​goodnight n go	Side To Side (Ft. Nicki Minaj)	tryna
​just like magic	Knew Better / Forever Boy	tryna
​just like magic	Let Me Love You (Ft. Lil Wayne)	tryna
​just like magic	​love language	tryna
​just like magic	Moonlight	tryna
​just like magic	NASA	tryna
​just like magic	​nasty	tryna
​just like magic	​needy	tryna
​just like magic	​off the table by Ariana Grande & The Weeknd	tryna
​just like magic	​positions	tryna
​just like magic	​R.E.M.	tryna
​just like magic	Side To Side (Ft. Nicki Minaj)	tryna
Knew Better / Forever Boy	Let Me Love You (Ft. Lil Wayne)	tryna
Knew Better / Forever Boy	​love language	tryna
Knew Better / Forever Boy	Moonlight	tryna
Knew Better / Forever Boy	NASA	tryna
Knew Better / Forever Boy	​nasty	tryna
Knew Better / Forever Boy	​needy	tryna
Knew Better / Forever Boy	​off the table by Ariana Grande & The Weeknd	tryna
Knew Better / Forever Boy	​positions	tryna
Knew Better / Forever Boy	​R.E.M.	tryna
Knew Better / Forever Boy	Side To Side (Ft. Nicki Minaj)	tryna
Let Me Love You (Ft. Lil Wayne)	​love language	tryna
Let Me Love You (Ft. Lil Wayne)	Moonlight	tryna
Let Me Love You (Ft. Lil Wayne)	NASA	tryna
Let Me Love You (Ft. Lil Wayne)	​nasty	tryna
Let Me Love You (Ft. Lil Wayne)	​needy	tryna
Let Me Love You (Ft. Lil Wayne)	​off the table by Ariana Grande & The Weeknd	tryna
Let Me Love You (Ft. Lil Wayne)	​positions	tryna
Let Me Love You (Ft. Lil Wayne)	​R.E.M.	tryna
Let Me Love You (Ft. Lil Wayne)	Side To Side (Ft. Nicki Minaj)	tryna
​love language	Moonlight	tryna
​love language	NASA	tryna
​love language	​nasty	tryna
​love language	​needy	tryna
​love language	​off the table by Ariana Grande & The Weeknd	tryna
​love language	​positions	tryna
​love language	​R.E.M.	tryna
​love language	Side To Side (Ft. Nicki Minaj)	tryna
Moonlight	NASA	tryna
Moonlight	​nasty	tryna
Moonlight	​needy	tryna
Moonlight	​off the table by Ariana Grande & The Weeknd	tryna
Moonlight	​positions	tryna
Moonlight	​R.E.M.	tryna
Moonlight	Side To Side (Ft. Nicki Minaj)	tryna
NASA	​nasty	tryna
NASA	​needy	tryna
NASA	​off the table by Ariana Grande & The Weeknd	tryna
NASA	​positions	tryna
NASA	​R.E.M.	tryna
NASA	Side To Side (Ft. Nicki Minaj)	tryna
​nasty	​needy	tryna
​nasty	​off the table by Ariana Grande & The Weeknd	tryna
​nasty	​positions	tryna
​nasty	​R.E.M.	tryna
​nasty	Side To Side (Ft. Nicki Minaj)	tryna
​needy	​off the table by Ariana Grande & The Weeknd	tryna
​needy	​positions	tryna
​needy	​R.E.M.	tryna
​needy	Side To Side (Ft. Nicki Minaj)	tryna
​off the table by Ariana Grande & The Weeknd	​positions	tryna
​off the table by Ariana Grande & The Weeknd	​R.E.M.	tryna
​off the table by Ariana Grande & The Weeknd	Side To Side (Ft. Nicki Minaj)	tryna
​positions	​R.E.M.	tryna
​positions	Side To Side (Ft. Nicki Minaj)	tryna
​R.E.M.	Side To Side (Ft. Nicki Minaj)	tryna
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	tu
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	tú
Honeymoon Avenue	​​no tears left to cry	turnin
​blazed (Ft. Pharrell Williams)	​fake smile	tv
​borderline (Ft. Missy Elliott)	​break up with your girlfriend, i'm bored	type
​borderline (Ft. Missy Elliott)	Break Your Heart Right Back (Ft. Childish Gambino)	type
​borderline (Ft. Missy Elliott)	Side To Side (Ft. Nicki Minaj)	type
​break up with your girlfriend, i'm bored	Break Your Heart Right Back (Ft. Childish Gambino)	type
​break up with your girlfriend, i'm bored	Side To Side (Ft. Nicki Minaj)	type
Break Your Heart Right Back (Ft. Childish Gambino)	Side To Side (Ft. Nicki Minaj)	type
​pov	​six thirty	ugly
​bad idea	Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	uh
​bad idea	Best Mistake by Ariana Grande & Big Sean	uh
​bad idea	​better off	uh
​bad idea	​bloodline	uh
​bad idea	​borderline (Ft. Missy Elliott)	uh
​bad idea	Break Your Heart Right Back (Ft. Childish Gambino)	uh
​bad idea	Focus	uh
​bad idea	Honeymoon Avenue	uh
​bad idea	I Don't Care	uh
​bad idea	​in my head	uh
​bad idea	​make up	uh
​bad idea	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​bad idea	Problem (Ft. Iggy Azalea)	uh
​bad idea	Side To Side (Ft. Nicki Minaj)	uh
​bad idea	Step on Up	uh
​bad idea	The Way (Ft. Mac Miller)	uh
​bad idea	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​bad idea	You'll Never Know	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Best Mistake by Ariana Grande & Big Sean	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​better off	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​bloodline	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​borderline (Ft. Missy Elliott)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Break Your Heart Right Back (Ft. Childish Gambino)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Focus	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Honeymoon Avenue	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	I Don't Care	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​in my head	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​make up	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Problem (Ft. Iggy Azalea)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Side To Side (Ft. Nicki Minaj)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Step on Up	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	The Way (Ft. Mac Miller)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	You'll Never Know	uh
Best Mistake by Ariana Grande & Big Sean	​better off	uh
Best Mistake by Ariana Grande & Big Sean	​bloodline	uh
Best Mistake by Ariana Grande & Big Sean	​borderline (Ft. Missy Elliott)	uh
Best Mistake by Ariana Grande & Big Sean	Break Your Heart Right Back (Ft. Childish Gambino)	uh
Best Mistake by Ariana Grande & Big Sean	Focus	uh
Best Mistake by Ariana Grande & Big Sean	Honeymoon Avenue	uh
Best Mistake by Ariana Grande & Big Sean	I Don't Care	uh
Best Mistake by Ariana Grande & Big Sean	​in my head	uh
Best Mistake by Ariana Grande & Big Sean	​make up	uh
Best Mistake by Ariana Grande & Big Sean	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
Best Mistake by Ariana Grande & Big Sean	Problem (Ft. Iggy Azalea)	uh
Best Mistake by Ariana Grande & Big Sean	Side To Side (Ft. Nicki Minaj)	uh
Best Mistake by Ariana Grande & Big Sean	Step on Up	uh
Best Mistake by Ariana Grande & Big Sean	The Way (Ft. Mac Miller)	uh
Best Mistake by Ariana Grande & Big Sean	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Best Mistake by Ariana Grande & Big Sean	You'll Never Know	uh
​better off	​bloodline	uh
​better off	​borderline (Ft. Missy Elliott)	uh
​better off	Break Your Heart Right Back (Ft. Childish Gambino)	uh
​better off	Focus	uh
​better off	Honeymoon Avenue	uh
​better off	I Don't Care	uh
​better off	​in my head	uh
​better off	​make up	uh
​better off	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​better off	Problem (Ft. Iggy Azalea)	uh
​better off	Side To Side (Ft. Nicki Minaj)	uh
​better off	Step on Up	uh
​better off	The Way (Ft. Mac Miller)	uh
​better off	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​better off	You'll Never Know	uh
​bloodline	​borderline (Ft. Missy Elliott)	uh
​bloodline	Break Your Heart Right Back (Ft. Childish Gambino)	uh
​bloodline	Focus	uh
​bloodline	Honeymoon Avenue	uh
​bloodline	I Don't Care	uh
​bloodline	​in my head	uh
​bloodline	​make up	uh
​bloodline	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​bloodline	Problem (Ft. Iggy Azalea)	uh
​bloodline	Side To Side (Ft. Nicki Minaj)	uh
​bloodline	Step on Up	uh
​bloodline	The Way (Ft. Mac Miller)	uh
​bloodline	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​bloodline	You'll Never Know	uh
​borderline (Ft. Missy Elliott)	Break Your Heart Right Back (Ft. Childish Gambino)	uh
​borderline (Ft. Missy Elliott)	Focus	uh
​borderline (Ft. Missy Elliott)	Honeymoon Avenue	uh
​borderline (Ft. Missy Elliott)	I Don't Care	uh
​borderline (Ft. Missy Elliott)	​in my head	uh
​borderline (Ft. Missy Elliott)	​make up	uh
​borderline (Ft. Missy Elliott)	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​borderline (Ft. Missy Elliott)	Problem (Ft. Iggy Azalea)	uh
​borderline (Ft. Missy Elliott)	Side To Side (Ft. Nicki Minaj)	uh
​borderline (Ft. Missy Elliott)	Step on Up	uh
​borderline (Ft. Missy Elliott)	The Way (Ft. Mac Miller)	uh
​borderline (Ft. Missy Elliott)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​borderline (Ft. Missy Elliott)	You'll Never Know	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Focus	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Honeymoon Avenue	uh
Break Your Heart Right Back (Ft. Childish Gambino)	I Don't Care	uh
Break Your Heart Right Back (Ft. Childish Gambino)	​in my head	uh
Break Your Heart Right Back (Ft. Childish Gambino)	​make up	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Problem (Ft. Iggy Azalea)	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Side To Side (Ft. Nicki Minaj)	uh
Break Your Heart Right Back (Ft. Childish Gambino)	Step on Up	uh
Break Your Heart Right Back (Ft. Childish Gambino)	The Way (Ft. Mac Miller)	uh
Break Your Heart Right Back (Ft. Childish Gambino)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Break Your Heart Right Back (Ft. Childish Gambino)	You'll Never Know	uh
Focus	Honeymoon Avenue	uh
Focus	I Don't Care	uh
Focus	​in my head	uh
Focus	​make up	uh
Focus	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
Focus	Problem (Ft. Iggy Azalea)	uh
Focus	Side To Side (Ft. Nicki Minaj)	uh
Focus	Step on Up	uh
Focus	The Way (Ft. Mac Miller)	uh
Focus	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Focus	You'll Never Know	uh
Honeymoon Avenue	I Don't Care	uh
Honeymoon Avenue	​in my head	uh
Honeymoon Avenue	​make up	uh
Honeymoon Avenue	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
Honeymoon Avenue	Problem (Ft. Iggy Azalea)	uh
Honeymoon Avenue	Side To Side (Ft. Nicki Minaj)	uh
Honeymoon Avenue	Step on Up	uh
Honeymoon Avenue	The Way (Ft. Mac Miller)	uh
Honeymoon Avenue	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Honeymoon Avenue	You'll Never Know	uh
I Don't Care	​in my head	uh
I Don't Care	​make up	uh
I Don't Care	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
I Don't Care	Problem (Ft. Iggy Azalea)	uh
I Don't Care	Side To Side (Ft. Nicki Minaj)	uh
I Don't Care	Step on Up	uh
I Don't Care	The Way (Ft. Mac Miller)	uh
I Don't Care	The Way (Spanglish Version) (Ft. Mac Miller)	uh
I Don't Care	You'll Never Know	uh
​in my head	​make up	uh
​in my head	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​in my head	Problem (Ft. Iggy Azalea)	uh
​in my head	Side To Side (Ft. Nicki Minaj)	uh
​in my head	Step on Up	uh
​in my head	The Way (Ft. Mac Miller)	uh
​in my head	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​in my head	You'll Never Know	uh
​make up	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	uh
​make up	Problem (Ft. Iggy Azalea)	uh
​make up	Side To Side (Ft. Nicki Minaj)	uh
​make up	Step on Up	uh
​make up	The Way (Ft. Mac Miller)	uh
​make up	The Way (Spanglish Version) (Ft. Mac Miller)	uh
​make up	You'll Never Know	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	Problem (Ft. Iggy Azalea)	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	Side To Side (Ft. Nicki Minaj)	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	Step on Up	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	The Way (Ft. Mac Miller)	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	You'll Never Know	uh
Problem (Ft. Iggy Azalea)	Side To Side (Ft. Nicki Minaj)	uh
Problem (Ft. Iggy Azalea)	Step on Up	uh
Problem (Ft. Iggy Azalea)	The Way (Ft. Mac Miller)	uh
Problem (Ft. Iggy Azalea)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Problem (Ft. Iggy Azalea)	You'll Never Know	uh
Side To Side (Ft. Nicki Minaj)	Step on Up	uh
Side To Side (Ft. Nicki Minaj)	The Way (Ft. Mac Miller)	uh
Side To Side (Ft. Nicki Minaj)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Side To Side (Ft. Nicki Minaj)	You'll Never Know	uh
Step on Up	The Way (Ft. Mac Miller)	uh
Step on Up	The Way (Spanglish Version) (Ft. Mac Miller)	uh
Step on Up	You'll Never Know	uh
The Way (Ft. Mac Miller)	The Way (Spanglish Version) (Ft. Mac Miller)	uh
The Way (Ft. Mac Miller)	You'll Never Know	uh
The Way (Spanglish Version) (Ft. Mac Miller)	You'll Never Know	uh
Dangerous Woman	Tattooed Heart	underneath
Bad Decisions	Break Your Heart Right Back (Ft. Childish Gambino)	understand
Bad Decisions	Lovin' It	understand
Bad Decisions	Problem (Ft. Iggy Azalea)	understand
Bad Decisions	You Don't Know Me	understand
Bad Decisions	You'll Never Know	understand
Break Your Heart Right Back (Ft. Childish Gambino)	Lovin' It	understand
Break Your Heart Right Back (Ft. Childish Gambino)	Problem (Ft. Iggy Azalea)	understand
Break Your Heart Right Back (Ft. Childish Gambino)	You Don't Know Me	understand
Break Your Heart Right Back (Ft. Childish Gambino)	You'll Never Know	understand
Lovin' It	Problem (Ft. Iggy Azalea)	understand
Lovin' It	You Don't Know Me	understand
Lovin' It	You'll Never Know	understand
Problem (Ft. Iggy Azalea)	You Don't Know Me	understand
Problem (Ft. Iggy Azalea)	You'll Never Know	understand
You Don't Know Me	You'll Never Know	understand
​blazed (Ft. Pharrell Williams)	Focus	universe
​blazed (Ft. Pharrell Williams)	​God is a woman	universe
​blazed (Ft. Pharrell Williams)	NASA	universe
​blazed (Ft. Pharrell Williams)	​pete davidson	universe
Focus	​God is a woman	universe
Focus	NASA	universe
Focus	​pete davidson	universe
​God is a woman	NASA	universe
​God is a woman	​pete davidson	universe
NASA	​pete davidson	universe
Everyday (Ft. Future)	​nasty	vacation
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	vayas
Everyday (Ft. Future)	Tattooed Heart	veins
​nasty	​the light is coming (Ft. Nicki Minaj)	vibes
Honeymoon Avenue	​pov	view
Honeymoon Avenue	​the light is coming (Ft. Nicki Minaj)	view
​pov	​the light is coming (Ft. Nicki Minaj)	view
​in my head	Jason's Song (Gave It Away)	vision
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	vivir
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Daydreamin'	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Into You	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Lovin' It	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​nasty	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​needy	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​off the table by Ariana Grande & The Weeknd	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​successful	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​the light is coming (Ft. Nicki Minaj)	wait
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Thinking Bout You	wait
Daydreamin'	Into You	wait
Daydreamin'	Lovin' It	wait
Daydreamin'	​nasty	wait
Daydreamin'	​needy	wait
Daydreamin'	​off the table by Ariana Grande & The Weeknd	wait
Daydreamin'	​successful	wait
Daydreamin'	​the light is coming (Ft. Nicki Minaj)	wait
Daydreamin'	Thinking Bout You	wait
Into You	Lovin' It	wait
Into You	​nasty	wait
Into You	​needy	wait
Into You	​off the table by Ariana Grande & The Weeknd	wait
Into You	​successful	wait
Into You	​the light is coming (Ft. Nicki Minaj)	wait
Into You	Thinking Bout You	wait
Lovin' It	​nasty	wait
Lovin' It	​needy	wait
Lovin' It	​off the table by Ariana Grande & The Weeknd	wait
Lovin' It	​successful	wait
Lovin' It	​the light is coming (Ft. Nicki Minaj)	wait
Lovin' It	Thinking Bout You	wait
​nasty	​needy	wait
​nasty	​off the table by Ariana Grande & The Weeknd	wait
​nasty	​successful	wait
​nasty	​the light is coming (Ft. Nicki Minaj)	wait
​nasty	Thinking Bout You	wait
​needy	​off the table by Ariana Grande & The Weeknd	wait
​needy	​successful	wait
​needy	​the light is coming (Ft. Nicki Minaj)	wait
​needy	Thinking Bout You	wait
​off the table by Ariana Grande & The Weeknd	​successful	wait
​off the table by Ariana Grande & The Weeknd	​the light is coming (Ft. Nicki Minaj)	wait
​off the table by Ariana Grande & The Weeknd	Thinking Bout You	wait
​successful	​the light is coming (Ft. Nicki Minaj)	wait
​successful	Thinking Bout You	wait
​the light is coming (Ft. Nicki Minaj)	Thinking Bout You	wait
​nasty	​pov	waitin
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Into You	waiting
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Right There (Ft. Big Sean)	waiting
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​six thirty	waiting
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Step on Up	waiting
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Thinking Bout You	waiting
Into You	Right There (Ft. Big Sean)	waiting
Into You	​six thirty	waiting
Into You	Step on Up	waiting
Into You	Thinking Bout You	waiting
Right There (Ft. Big Sean)	​six thirty	waiting
Right There (Ft. Big Sean)	Step on Up	waiting
Right There (Ft. Big Sean)	Thinking Bout You	waiting
​six thirty	Step on Up	waiting
​six thirty	Thinking Bout You	waiting
Step on Up	Thinking Bout You	waiting
​blazed (Ft. Pharrell Williams)	​just like magic	wake
​blazed (Ft. Pharrell Williams)	​make up	wake
​blazed (Ft. Pharrell Williams)	​nasty	wake
​blazed (Ft. Pharrell Williams)	One Last Time	wake
​blazed (Ft. Pharrell Williams)	Problem (Ft. Iggy Azalea)	wake
​blazed (Ft. Pharrell Williams)	​R.E.M.	wake
​just like magic	​make up	wake
​just like magic	​nasty	wake
​just like magic	One Last Time	wake
​just like magic	Problem (Ft. Iggy Azalea)	wake
​just like magic	​R.E.M.	wake
​make up	​nasty	wake
​make up	One Last Time	wake
